Age,Sex,Job,Saving accounts,Checking account,Credit amount,Duration,Housing_own,Housing_rent,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
-1.1164427669774335,0,1,2,2,-0.8790046227101191,-0.742595017696657,False,True,False,False,False,False,False,False,False
0.6048200444696701,0,2,1,2,0.22995407629298883,1.289592031872302,True,False,False,False,False,False,True,False,False
0.6048200444696701,0,2,0,2,-0.45832639872109,0.2734985070878224,False,True,True,False,False,False,False,False,False
-0.4822933101285007,1,2,1,1,-0.3999404530428974,-0.742595017696657,True,False,True,False,False,False,False,False,False
-0.8446644283278909,1,2,1,0,0.12291317588296895,-1.2506417800888967,False,True,True,False,False,False,False,False,False
3.503788990064792,1,3,1,0,0.5001762094959061,0.2734985070878224,True,False,False,False,False,False,False,False,False
-1.207035546527281,0,2,1,1,-0.4983731691542093,-0.742595017696657,False,True,False,False,False,True,False,False,False
1.4201550604182982,1,3,1,1,-0.7581157736456562,-1.0812928592914834,False,False,False,False,False,False,False,False,True
1.7825261786176885,1,2,4,0,-0.611776640567622,-0.742595017696657,False,False,False,False,False,False,False,True,False
-0.8446644283278909,1,2,1,3,-0.18810426551817272,-0.48857163650053714,False,True,False,False,False,False,False,False,False
-1.1164427669774335,1,2,1,3,0.27074938449121316,1.289592031872302,True,False,False,False,False,False,True,False,False
0.3330417058201274,1,3,1,2,3.2742571669751626,0.2734985070878224,True,False,False,False,False,False,False,False,True
0.5142272649198225,1,1,1,2,-0.8614139852301509,-0.742595017696657,True,False,True,False,False,False,False,False,False
0.6954128240195177,0,1,4,0,-0.6263731269871702,0.2734985070878224,True,False,False,False,False,False,True,False,False
-1.2976283260771286,1,1,1,1,1.264433267668146,0.2734985070878224,True,False,False,False,False,False,False,False,False
1.238969501318603,1,2,1,2,1.944854096148622,0.7815452694800622,True,False,False,False,False,True,False,False,False
0.15185614672043227,0,1,1,1,-0.7169461965648793,-0.742595017696657,True,False,True,False,False,False,False,False,False
0.0612633671705847,1,3,0,2,1.4474507512363268,-0.06519933450700406,False,True,True,False,False,False,False,False,False
0.6954128240195177,1,1,1,0,-0.6200105559837774,-0.2345482553044173,True,False,False,False,False,True,False,False,False
-0.029329412379262863,1,1,4,2,-0.46730885190235044,-0.2345482553044173,True,False,False,False,False,False,False,False,False
0.0612633671705847,1,3,1,1,-0.4931334047984741,-1.2506417800888967,False,False,False,False,False,True,False,False,False
1.057783942218908,1,2,1,0,-0.6724081995411297,-0.742595017696657,True,False,False,False,True,False,False,False,False
0.0612633671705847,1,1,1,2,0.3935095779684388,0.2734985070878224,True,False,False,False,False,False,False,False,False
-1.1164427669774335,0,3,1,2,3.132783529370311,0.2734985070878224,False,True,True,False,False,False,False,False,False
-0.8446644283278909,1,2,1,1,0.44179026381771347,1.7976387942645415,True,False,False,False,False,False,True,False,False
-0.21051497147895798,1,2,1,3,1.1600122494359937,1.7976387942645415,True,False,False,False,False,False,False,False,False
1.3295622808684506,0,2,2,2,-0.19409256763901298,1.289592031872302,False,False,False,False,False,False,True,False,False
-0.029329412379262863,1,2,1,2,-0.2296481114815021,-1.16596731969019,True,False,False,False,False,False,True,False,False
2.326082855916774,1,3,1,2,-0.4628176253117202,1.289592031872302,False,False,False,False,False,False,False,False,False
-0.6634788692281958,0,3,1,0,0.05966173473159357,1.289592031872302,True,False,False,False,False,True,False,False,False
-0.9352572078777385,0,2,1,1,-0.6574374442390291,-0.48857163650053714,False,True,False,False,False,True,False,False,False
-1.207035546527281,1,2,1,1,0.2932055174443642,-0.5732460968992438,False,False,True,False,False,False,False,False,False
0.3330417058201274,1,2,1,1,-0.249858631139338,0.7815452694800622,True,False,False,False,False,False,True,False,False
-1.3882211056269762,1,2,1,2,-0.9748174566435636,-0.742595017696657,False,True,False,False,False,False,True,False,False
2.054304517267231,1,2,0,0,-0.49500474921123666,0.7815452694800622,True,False,False,False,False,False,True,False,False
-0.029329412379262863,1,2,1,0,-0.6432152267020335,-0.48857163650053714,False,False,False,False,False,False,True,False,False
-0.30110775102880555,1,2,1,1,0.5215095358013996,0.7815452694800622,True,False,False,False,False,True,False,False,False
-0.029329412379262863,0,2,1,1,-0.2809229483911969,0.2734985070878224,True,False,False,False,False,False,True,False,False
-0.7540716487780433,1,2,2,2,0.518889653623532,2.0516621754606614,True,False,True,False,False,False,False,False,False
-0.029329412379262863,0,1,3,0,0.09634008522174024,-0.742595017696657,True,False,False,False,True,False,False,False,False
2.8696395332158593,1,2,0,1,-0.7562444292328936,-1.2506417800888967,True,False,False,False,False,False,True,False,False
-1.207035546527281,1,2,1,2,0.24043360500445932,0.7815452694800622,True,False,False,False,False,True,False,False,False
-1.025849987427586,0,2,1,1,-0.7420222116958979,0.2734985070878224,False,True,True,False,False,False,False,False,False
-0.4822933101285007,1,3,1,2,1.038749131488978,0.5275218882839423,True,False,True,False,False,False,False,False,False
2.7790467536660115,1,3,1,3,-0.4796597250265835,0.7815452694800622,True,False,False,False,False,False,False,False,False
-0.11992219192911042,1,2,1,2,0.9769947658678129,1.289592031872302,True,False,True,False,False,False,False,False,False
-0.21051497147895798,1,2,4,0,-0.6162678671582522,-1.2506417800888967,True,False,False,False,False,True,False,False,False
-0.5728860896783482,0,0,1,1,-0.7472619760516331,0.2734985070878224,False,True,True,False,False,False,False,False,False
-0.30110775102880555,1,2,1,0,0.25203594036358734,0.2734985070878224,False,False,False,False,False,False,False,False,False
-1.1164427669774335,0,1,1,0,-0.9688291545227232,-1.41999070088631,False,True,False,False,False,True,False,False,False
-1.207035546527281,0,2,2,1,-0.9164315109653709,-0.742595017696657,True,False,False,True,False,False,False,False,False
-0.6634788692281958,1,2,1,0,-0.3389346251868371,0.2734985070878224,True,False,False,False,False,False,True,False,False
1.238969501318603,0,2,1,1,-1.0335776712043088,-1.2506417800888967,True,False,False,False,False,True,False,False,False
-0.21051497147895798,1,2,1,1,-0.3572738004319104,-0.06519933450700406,False,True,True,False,False,False,False,False,False
0.42363448536997494,1,1,1,1,0.28048037543757864,-0.8272694780953637,True,False,True,False,False,False,False,False,False
1.9637117377173834,1,1,0,0,-0.7206888853904044,-0.742595017696657,False,True,False,False,False,False,False,False,False
0.2424489262702798,1,2,2,2,-0.7386537917529252,0.2734985070878224,True,False,False,False,False,False,True,False,False
-0.21051497147895798,1,2,1,2,-0.7277999941589023,-0.2345482553044173,True,False,False,False,False,False,True,False,False
-0.30110775102880555,1,2,0,0,1.5151934189783323,2.3056855566567815,True,False,False,False,False,False,True,False,False
-0.11992219192911042,0,3,1,2,-0.06459553427584208,-0.742595017696657,False,True,False,False,False,True,False,False,False
-0.9352572078777385,0,2,0,2,-0.16003409932673393,-0.742595017696657,True,False,False,False,False,True,False,False,False
0.2424489262702798,0,2,1,0,-0.6200105559837774,0.2734985070878224,True,False,False,False,False,False,True,False,False
-0.3917005305786531,1,1,2,2,2.4954036223833747,1.289592031872302,True,False,False,False,False,False,False,False,False
-0.9352572078777385,1,1,1,0,-0.36663052249572337,-0.9119439384940703,False,True,False,False,False,True,False,False,False
0.42363448536997494,1,0,1,2,0.14986053542675018,-0.2345482553044173,True,False,False,False,False,False,False,False,False
-1.1164427669774335,0,3,1,3,-0.4598234742513001,-0.2345482553044173,True,False,True,False,False,False,False,False,False
1.9637117377173834,1,3,1,2,4.165017107450153,1.289592031872302,False,False,True,False,False,False,False,False,False
1.4201550604182982,1,2,1,2,0.5918720857212728,-0.8272694780953637,True,False,False,False,False,False,True,False,False
-0.5728860896783482,0,2,1,0,-0.9998934717745822,-1.2506417800888967,True,False,False,False,False,False,True,False,False
-1.207035546527281,0,2,1,2,-0.6072854139769918,-0.742595017696657,True,False,False,False,False,False,True,False,False
0.5142272649198225,1,2,0,2,0.2954511307396793,2.3056855566567815,True,False,False,False,False,False,True,False,False
1.3295622808684506,1,2,1,1,0.7872404424136867,0.5275218882839423,True,False,False,False,False,False,False,False,False
-0.11992219192911042,1,3,1,1,-0.10464230470896141,0.2734985070878224,False,False,True,False,False,False,False,False,False
1.3295622808684506,1,3,1,1,1.6042694130258315,2.3056855566567815,False,False,False,False,True,False,False,False,False
-0.6634788692281958,1,3,1,2,2.3236142052917694,1.289592031872302,False,True,True,False,False,False,False,False,False
0.15185614672043227,1,2,1,3,-0.4078000995765002,-0.2345482553044173,True,False,False,False,False,False,True,False,False
-0.6634788692281958,1,2,4,0,-0.3920808065092945,-0.8272694780953637,True,False,False,False,False,False,False,False,False
0.9671911626690604,1,2,1,1,-0.314981416703476,1.289592031872302,True,False,False,False,False,True,False,False,False
-0.30110775102880555,0,2,1,0,0.5319890645128701,-1.2506417800888967,True,False,False,False,False,True,False,False,False
0.15185614672043227,0,2,3,0,-0.6690397795981571,-0.742595017696657,False,True,False,False,False,True,False,False,False
-0.7540716487780433,1,2,0,0,-0.7367824473401627,-1.2506417800888967,True,False,False,False,False,True,False,False,False
-0.6634788692281958,1,2,1,0,-0.7263029186286922,0.2734985070878224,True,False,True,False,False,False,False,False,False
-0.3917005305786531,1,2,1,0,1.093018119459093,2.3056855566567815,False,False,False,False,True,False,False,False,False
-0.4822933101285007,1,2,1,2,-0.7985368129613281,-0.2345482553044173,True,False,True,False,False,False,False,False,False
-0.029329412379262863,1,1,0,0,2.195239978576256,1.289592031872302,False,False,False,False,True,False,False,False,False
-0.30110775102880555,1,2,3,0,-0.07919202069539025,-1.2506417800888967,True,False,False,False,False,True,False,False,False
-1.2976283260771286,0,2,0,0,-0.8621625229952559,-0.742595017696657,True,False,False,False,False,False,True,False,False
-1.1164427669774335,1,2,0,1,-0.8569227586395207,-0.742595017696657,True,False,True,False,False,False,False,False,False
0.2424489262702798,0,2,0,0,-0.7296713385716649,-0.742595017696657,True,False,False,False,False,False,True,False,False
0.3330417058201274,1,1,1,1,-0.39956618416034484,-0.742595017696657,False,True,True,False,False,False,False,False,False
-0.7540716487780433,1,2,1,1,-0.7996596196089856,-0.48857163650053714,True,False,False,False,False,False,True,False,False
-0.029329412379262863,1,2,3,1,-0.5649930302485574,-0.742595017696657,True,False,False,False,False,False,True,False,False
-0.6634788692281958,1,2,1,0,0.05741612143627847,-0.48857163650053714,False,False,False,False,False,True,False,False,False
0.5142272649198225,1,2,1,3,-0.4018117974556599,-1.2506417800888967,True,False,False,False,False,True,False,False,False
-0.7540716487780433,0,2,1,1,-1.0653905262212726,-1.2506417800888967,True,False,False,True,False,False,False,False,False
-1.025849987427586,1,2,1,1,0.529743451217555,2.3056855566567815,False,False,True,False,False,False,False,False,False
-0.8446644283278909,0,3,1,0,0.5016732850261162,0.7815452694800622,False,True,False,False,False,False,True,False,False
1.691933399067841,1,2,1,1,-0.05187039226905651,2.3056855566567815,True,False,False,True,False,False,False,False,False
-1.3882211056269762,0,2,1,2,-0.45757786095598496,0.2734985070878224,True,False,False,False,False,False,True,False,False
-0.7540716487780433,1,2,0,2,0.19514707021560473,1.289592031872302,True,False,False,False,True,False,False,False,False
-0.9352572078777385,1,1,1,2,0.5825153636574599,2.0516621754606614,True,False,False,False,False,False,True,False,False
0.8765983831192128,1,3,0,0,0.12628159582594162,-0.742595017696657,True,False,True,False,False,False,False,False,False
-0.11992219192911042,0,1,1,2,-0.5062328156878122,0.2734985070878224,False,False,False,False,True,False,False,False,False
1.7825261786176885,1,3,1,2,2.2805732837982298,1.7976387942645415,False,False,True,False,False,False,False,False,False
1.1483767217687555,1,2,0,0,2.278327670502915,0.2734985070878224,False,False,True,False,False,False,False,False,False
-1.1164427669774335,0,2,1,0,-0.33743754965662703,0.01947512589170256,True,False,False,False,False,True,False,False,False
-0.7540716487780433,1,2,2,2,-0.4470983322445145,-0.742595017696657,True,False,True,False,False,False,False,False,False
0.8765983831192128,0,2,1,2,-0.3220925254719738,-1.16596731969019,True,False,False,False,False,False,True,False,False
-0.4822933101285007,1,2,1,0,-0.7356596406925051,-0.9966183988927769,True,False,True,False,False,False,False,False,False
-0.21051497147895798,0,2,0,2,-0.8037765773170632,-0.2345482553044173,True,False,True,False,False,False,False,False,False
2.4166756354666212,0,2,1,0,0.21236343881302053,0.2734985070878224,False,False,True,False,False,False,False,False,False
-0.6634788692281958,0,2,1,0,-0.6765251572492075,-1.2506417800888967,True,False,False,False,False,False,True,False,False
1.057783942218908,1,1,1,2,-0.8352151634514747,-0.742595017696657,True,False,True,False,False,False,False,False,False
-1.025849987427586,1,2,1,1,-0.39095799986163693,1.289592031872302,True,False,False,False,False,False,False,False,False
0.2424489262702798,1,2,0,2,-1.0560338041574597,-1.2506417800888967,True,False,False,False,False,False,True,False,False
-0.7540716487780433,1,2,3,2,-0.3232153321196314,-0.48857163650053714,True,False,False,False,False,False,False,False,False
2.5978611945663164,0,2,2,0,-0.6664198974202895,-0.6579205572979504,True,False,False,False,False,False,True,False,False
-0.4822933101285007,0,2,2,0,-0.49612755585889423,-0.2345482553044173,True,False,False,False,True,False,False,False,False
0.42363448536997494,1,2,1,0,-0.6005485740910464,0.2734985070878224,True,False,False,False,False,True,False,False,False
0.0612633671705847,1,2,0,0,-0.04139086355758603,1.289592031872302,True,False,True,False,False,False,False,False,False
0.42363448536997494,0,2,3,0,1.67987172730144,1.289592031872302,True,False,False,False,False,True,False,False,False
0.3330417058201274,1,3,1,1,0.022234846476341868,1.289592031872302,False,False,True,False,False,False,False,False,False
0.6954128240195177,1,2,1,0,-0.4695544651976655,-0.742595017696657,True,False,False,False,False,True,False,False,False
1.691933399067841,0,3,1,0,0.1416266200105948,-0.48857163650053714,False,True,False,False,False,False,True,False,False
0.9671911626690604,1,2,1,1,1.1757315425031993,2.3056855566567815,False,False,True,False,False,False,False,False,False
-0.6634788692281958,0,2,3,2,0.3456031610017166,0.2734985070878224,False,True,True,False,False,False,False,False,False
-0.3917005305786531,0,2,0,0,-0.10801072465193406,-0.9119439384940703,False,True,True,False,False,False,False,False,False
-0.7540716487780433,1,1,2,0,0.35533415194808204,0.2734985070878224,True,False,False,False,False,False,False,False,False
0.3330417058201274,1,1,1,0,-1.0343262089694139,-1.2506417800888967,True,False,False,False,False,False,True,False,False
-1.1164427669774335,1,1,3,0,-0.9467472904521248,-1.2506417800888967,False,True,False,False,False,False,False,True,False
-0.029329412379262863,1,2,1,1,0.07350968338603671,-0.742595017696657,False,False,True,False,False,False,False,False,False
-1.1164427669774335,0,2,1,0,1.473649573015003,1.289592031872302,False,True,False,False,False,True,False,False,False
-0.11992219192911042,0,3,1,2,-0.631987160225458,-0.9966183988927769,True,False,False,False,True,False,False,False,False
-0.3917005305786531,1,2,2,2,1.1072403369960888,-0.06519933450700406,True,False,True,False,False,False,False,False,False
-0.11992219192911042,1,2,1,0,-0.4639404319593778,-0.2345482553044173,True,False,False,False,False,False,False,False,False
1.4201550604182982,1,2,1,0,-0.5968058852655214,-1.2506417800888967,True,False,False,False,False,False,True,False,False
0.2424489262702798,1,2,2,2,0.12066756258765385,0.2734985070878224,True,False,True,False,False,False,False,False,False
0.15185614672043227,1,1,1,2,-0.7618584624711814,-0.9966183988927769,True,False,False,False,False,False,True,False,False
-0.11992219192911042,0,2,1,1,-0.5043614712750496,1.289592031872302,True,False,True,False,False,False,False,False,False
0.8765983831192128,1,2,0,0,-0.7072152056185138,-0.48857163650053714,False,False,True,False,False,False,False,False,False
-0.4822933101285007,0,2,0,1,1.6959652892511983,0.2734985070878224,True,False,False,False,False,True,False,False,False
-0.6634788692281958,1,3,1,2,0.7651585783430882,0.7815452694800622,True,False,True,False,False,False,False,False,False
-0.5728860896783482,1,2,0,0,0.1371353934199646,-0.48857163650053714,True,False,True,False,False,False,False,False,False
-0.029329412379262863,1,2,0,0,-0.4530866343653548,-0.48857163650053714,True,False,False,False,False,False,True,False,False
-0.6634788692281958,1,2,1,2,0.15996579525566815,-0.742595017696657,False,True,False,False,False,True,False,False,False
-0.11992219192911042,1,3,1,3,-0.6933672569640708,-0.9966183988927769,True,False,False,False,False,False,True,False,False
-0.4822933101285007,1,2,1,2,1.7876611654765648,0.4428474278852357,True,False,True,False,False,False,False,False,False
-1.025849987427586,1,2,3,0,-0.41528547722755055,-1.2506417800888967,True,False,True,False,False,False,False,False,False
-0.8446644283278909,0,2,1,0,-0.6499520665879788,-0.2345482553044173,True,False,False,False,False,False,True,False,False
-0.21051497147895798,0,2,1,2,0.020363502063579283,-0.2345482553044173,True,False,False,False,False,True,False,False,False
-1.025849987427586,1,2,1,3,0.9949596722303337,1.289592031872302,True,False,False,False,False,False,True,False,False
2.054304517267231,0,1,1,1,-1.049671233154067,-0.742595017696657,True,False,False,False,False,False,True,False,False
-0.4822933101285007,0,2,1,2,-0.8501859187535754,-0.9966183988927769,True,False,False,False,False,True,False,False,False
-0.7540716487780433,1,1,1,0,-0.18024461898456987,-0.48857163650053714,True,False,False,False,False,True,False,False,False
0.5142272649198225,1,1,1,1,-0.9459987526870197,-1.2506417800888967,True,False,True,False,False,False,False,False,False
0.0612633671705847,1,2,1,1,-0.6802678460747327,-0.742595017696657,True,False,True,False,False,False,False,False,False
-0.11992219192911042,1,3,1,0,1.2816496362655616,1.289592031872302,True,False,True,False,False,False,False,False,False
-0.7540716487780433,1,2,1,1,1.0511000046132113,1.6282898734671283,True,False,False,False,True,False,False,False,False
-0.21051497147895798,1,2,1,2,1.2026789020469806,0.2734985070878224,True,False,False,False,False,False,True,False,False
-0.3917005305786531,1,2,3,0,0.08997751421834745,0.2734985070878224,True,False,False,False,False,False,True,False,False
0.9671911626690604,1,3,0,0,-0.2670749997367538,0.01947512589170256,True,False,True,False,False,False,False,False,False
0.7860056035693652,1,1,0,1,0.5712872971808843,-1.2506417800888967,True,False,True,False,False,False,False,False,False
0.0612633671705847,1,2,1,0,-0.6166421360408048,-0.742595017696657,True,False,False,False,False,False,False,False,False
0.42363448536997494,1,2,0,0,-0.04213940132269106,0.7815452694800622,True,False,False,False,False,False,True,False,False
0.0612633671705847,1,2,1,1,-0.1461861506722908,-0.9966183988927769,False,True,True,False,False,False,False,False,False
-0.8446644283278909,0,1,1,1,0.15322895536972284,0.01947512589170256,False,True,False,False,False,True,False,False,False
-0.6634788692281958,0,2,1,1,0.17605935720542637,0.2734985070878224,True,False,False,False,False,False,True,False,False
1.6013406195179933,1,2,0,0,-0.2865369816294847,0.2734985070878224,True,False,False,False,False,False,True,False,False
-0.6634788692281958,0,2,1,1,-0.6686655107156046,-0.48857163650053714,False,True,True,False,False,False,False,False,False
1.1483767217687555,1,3,0,2,3.373812689734132,2.3056855566567815,True,False,False,False,False,False,False,False,False
1.691933399067841,0,2,1,2,1.5878015821935207,1.289592031872302,False,True,True,False,False,False,False,False,False
-0.7540716487780433,1,2,1,1,0.13563831788975453,0.2734985070878224,True,False,False,False,False,True,False,False,False
1.5107478399681458,1,2,3,1,-1.0672618706340353,-1.2506417800888967,True,False,False,False,False,False,True,False,False
-0.7540716487780433,0,2,1,0,-0.7502561271120534,-0.742595017696657,True,False,False,False,False,False,False,False,False
2.5978611945663164,0,2,1,2,-0.9119402843747406,-1.2506417800888967,True,False,False,False,False,False,True,False,False
0.15185614672043227,1,2,1,0,-0.5129696555737575,1.289592031872302,False,False,False,False,True,False,False,False,False
-0.3917005305786531,1,2,1,1,-0.1660224014475742,1.289592031872302,True,False,False,False,False,True,False,False,False
-0.9352572078777385,1,2,1,1,-0.3943264198046096,-0.9966183988927769,True,False,False,False,False,True,False,False,False
-0.029329412379262863,1,1,1,0,0.5574393485264413,0.2734985070878224,True,False,True,False,False,False,False,False,False
-1.025849987427586,0,1,2,0,-0.6069111450944393,-0.2345482553044173,False,True,False,False,False,False,False,False,False
-0.9352572078777385,0,2,1,0,0.9661409682737898,0.7815452694800622,True,False,False,False,False,False,True,False,False
-0.7540716487780433,1,2,1,0,-0.21580016282705897,1.289592031872302,True,False,False,False,False,False,False,True,False
-0.11992219192911042,1,1,2,0,-0.6065368762118868,-0.48857163650053714,True,False,False,False,False,False,True,False,False
-0.6634788692281958,1,2,3,3,-0.8423262722199725,-0.742595017696657,True,False,True,False,False,False,False,False,False
-0.5728860896783482,1,3,2,0,-0.4822796072044511,0.2734985070878224,False,True,False,False,False,False,True,False,False
0.6954128240195177,1,1,1,1,-0.6907473747862031,-0.742595017696657,True,False,True,False,False,False,False,False,False
-0.7540716487780433,1,2,0,0,1.7929009298323002,1.289592031872302,False,True,False,False,False,False,False,False,False
-0.30110775102880555,1,2,1,0,-0.18436157669264755,-0.9966183988927769,True,False,False,False,False,False,True,False,False
-0.4822933101285007,1,3,0,0,2.9434034747987377,1.289592031872302,True,False,True,False,False,False,False,False,False
0.7860056035693652,1,2,3,0,-0.7584900425282087,-0.742595017696657,True,False,True,False,False,False,False,False,False
-1.025849987427586,0,2,1,1,-0.9497414415125449,-0.742595017696657,False,True,False,False,False,True,False,False,False
0.2424489262702798,1,1,1,1,-0.9287823840896039,-0.742595017696657,True,False,False,False,False,True,False,False,False
0.7860056035693652,0,2,0,0,1.0305152160728228,0.2734985070878224,True,False,False,False,False,False,True,False,False
0.8765983831192128,0,1,1,3,-0.05261893003416154,-0.2345482553044173,True,False,False,False,False,True,False,False,False
-1.207035546527281,0,2,1,0,-1.031706326791546,-0.2345482553044173,False,True,False,False,False,False,True,False,False
-1.1164427669774335,1,2,1,3,-0.7083380122661714,-0.742595017696657,False,True,False,False,False,False,True,False,False
-1.025849987427586,0,2,1,2,-0.3890866554488744,0.7815452694800622,True,False,True,False,False,False,False,False,False
-0.21051497147895798,0,3,1,3,-0.6420924200543758,-0.742595017696657,True,False,False,False,False,True,False,False,False
-0.8446644283278909,1,2,1,0,-0.7910514353102777,-0.742595017696657,True,False,False,False,False,False,False,False,False
1.3295622808684506,1,2,4,0,0.21984881646407087,0.2734985070878224,True,False,False,False,False,True,False,False,False
0.15185614672043227,0,2,1,1,-0.9658350034623031,-1.2506417800888967,True,False,True,False,False,False,False,False,False
-0.4822933101285007,1,3,2,1,-0.35203403607617517,-0.2345482553044173,True,False,True,False,False,False,False,False,False
